n;k;m
6135;100;270
6136;100;288
6137;100;285
6138;100;271
6139;100;270
6140;100;289
6141;100;277
6142;100;268
6143;100;279
6144;100;276
6145;100;276
6146;100;268
6147;100;283
6148;100;279
6149;100;274
6150;100;282
6151;100;281
6152;100;291
6153;100;271
6154;100;296
6155;100;275
6156;100;288
6157;100;276
6158;100;284
6159;100;283
6160;100;259
6161;100;277
6162;100;281
6163;100;265
6164;100;280
6165;100;274
6166;100;289
6167;100;275
6168;100;285
6169;100;282
6170;100;270
6171;100;274
6172;100;281
6173;100;275
6174;100;284
6175;100;287
6176;100;272
6177;100;274
6178;100;263
6179;100;278
6180;100;276
6181;100;283
6182;100;273
6183;100;278
6184;100;270
6185;100;275
6186;100;278
6187;100;280
6188;100;286
6189;100;290
6190;100;277
6191;100;278
6192;100;285
6193;100;278
6194;100;272
6195;100;282
6196;100;276
6197;100;277
6198;100;281
6199;100;278
6200;100;275
6201;100;279
6202;100;282
6203;100;287
6204;100;280
6205;100;280
6206;100;280
6207;100;277
6208;100;289
6209;100;279
6210;100;271
6211;100;276
6212;100;277
6213;100;274
6214;100;293
6215;100;289
6216;100;274
6217;100;276
6218;100;287
6219;100;276
6220;100;284
6221;100;275
6222;100;277
6223;100;276
6224;100;278
6225;100;287
6226;100;287
6227;100;260
6228;100;265
6229;100;280
6230;100;278
6231;100;277
6232;100;282
6233;100;264
6234;100;272
6235;100;275
6236;100;276
6237;100;281
6238;100;278
6239;100;275
6240;100;287
6241;100;284
6242;100;277
6243;100;276
6244;100;277
6245;100;275
6246;100;276
6247;100;278
6248;100;270
6249;100;281
6250;100;272
6251;100;281
6252;100;272
6253;100;283
6254;100;277
6255;100;272
6256;100;270
6257;100;275
6258;100;269
6259;100;280
6260;100;268
6261;100;284
6262;100;266
6263;100;285
6264;100;289
6265;100;274
6266;100;273
6267;100;278
6268;100;276
6269;100;281
6270;100;287
6271;100;280
6272;100;283
6273;100;283
6274;100;265
6275;100;275
6276;100;284
6277;100;296
6278;100;280
6279;100;272
6280;100;277
6281;100;286
6282;100;291
6283;100;268
6284;100;278
6285;100;276
6286;100;269
6287;100;285
6288;100;273
6289;100;288
6290;100;278
6291;100;280
6292;100;289
6293;100;282
6294;100;270
6295;100;280
6296;100;274
6297;100;283
6298;100;270
6299;100;283
6300;100;273
6301;100;270
6302;100;298
6303;100;269
6304;100;294
6305;100;266
6306;100;291
6307;100;286
6308;100;286
6309;100;276
6310;100;268
6311;100;270
6312;100;291
6313;100;294
6314;100;283
6315;100;278
6316;100;283
6317;100;285
6318;100;283
6319;100;272
6320;100;286
6321;100;287
6322;100;287
6323;100;268
6324;100;282
6325;100;288
6326;100;286
6327;100;274
6328;100;277
6329;100;272
6330;100;274
6331;100;276
6332;100;272
6333;100;279
6334;100;282
6335;100;281
6336;100;272
6337;100;271
6338;100;276
6339;100;272
6340;100;278
6341;100;278
6342;100;287
6343;100;279
6344;100;285
6345;100;285
6346;100;286
6347;100;283
6348;100;265
6349;100;277
6350;100;277
6351;100;288
6352;100;276
6353;100;284
6354;100;292
6355;100;278
6356;100;292
6357;100;284
6358;100;279
6359;100;288
6360;100;284
6361;100;278
6362;100;281
6363;100;270
6364;100;276
6365;100;281
6366;100;278
6367;100;285
6368;100;279
6369;100;269
6370;100;273
6371;100;281
6372;100;287
6373;100;284
6374;100;281
6375;100;276
6376;100;271
6377;100;279
6378;100;269
6379;100;270
6380;100;277
6381;100;278
6382;100;275
6383;100;276
6384;100;278
6385;100;269
6386;100;281
6387;100;278
6388;100;284
6389;100;296
6390;100;275
6391;100;269
6392;100;288
6393;100;276
6394;100;278
6395;100;275
6396;100;280
6397;100;271
6398;100;271
6399;100;268
6400;100;298
6401;100;281
6402;100;274
6403;100;277
6404;100;284
6405;100;276
6406;100;272
6407;100;283
6408;100;275
6409;100;271
6410;100;286
6411;100;290
6412;100;278
6413;100;282
6414;100;261
6415;100;280
6416;100;288
6417;100;280
6418;100;277
6419;100;272
6420;100;271
6421;100;282
6422;100;278
6423;100;268
6424;100;282
6425;100;282
6426;100;288
6427;100;284
6428;100;278
6429;100;272
6430;100;278
6431;100;283
6432;100;277
6433;100;286
6434;100;277
6435;100;267
6436;100;280
6437;100;280
6438;100;278
6439;100;279
6440;100;273
6441;100;276
6442;100;282
6443;100;284
6444;100;275
6445;100;288
6446;100;288
6447;100;286
6448;100;275
6449;100;290
6450;100;289
6451;100;269
6452;100;290
6453;100;284
6454;100;283
6455;100;299
6456;100;273
6457;100;276
6458;100;278
6459;100;277
6460;100;272
6461;100;282
6462;100;289
6463;100;293
6464;100;270
6465;100;270
6466;100;280
6467;100;284
6468;100;273
6469;100;287
6470;100;275
6471;100;286
6472;100;267
6473;100;273
6474;100;269
6475;100;290
6476;100;285
6477;100;272
6478;100;298
6479;100;281
6480;100;279
6481;100;286
6482;100;283
6483;100;290
6484;100;274
6485;100;278
6486;100;280
6487;100;280
6488;100;276
6489;100;280
6490;100;282
6491;100;282
6492;100;274
6493;100;273
6494;100;269
6495;100;287
6496;100;289
6497;100;279
6498;100;285
6499;100;282
6500;100;292
6501;100;274
6502;100;284
6503;100;282
6504;100;274
6505;100;288
6506;100;272
6507;100;277
6508;100;293
6509;100;278
6510;100;279
6511;100;281
6512;100;280
6513;100;275
6514;100;279
6515;100;294
6516;100;278
6517;100;282
6518;100;287
6519;100;280
6520;100;274
6521;100;277
6522;100;292
6523;100;271
6524;100;287
6525;100;279
6526;100;278
6527;100;278
6528;100;279
6529;100;276
6530;100;285
6531;100;279
6532;100;287
6533;100;274
6534;100;276
6535;100;292
6536;100;288
6537;100;275
6538;100;282
6539;100;272
6540;100;289
6541;100;284
6542;100;279
6543;100;280
6544;100;280
6545;100;283
6546;100;285
6547;100;287
6548;100;283
6549;100;279
6550;100;275
6551;100;288
6552;100;287
6553;100;293
6554;100;283
6555;100;290
6556;100;284
6557;100;281
6558;100;281
6559;100;285
6560;100;286
6561;100;286
6562;100;283
6563;100;290
6564;100;282
6565;100;273
6566;100;285
6567;100;270
6568;100;286
6569;100;290
6570;100;274
6571;100;283
6572;100;290
6573;100;286
6574;100;282
6575;100;281
6576;100;283
6577;100;281
6578;100;286
6579;100;278
6580;100;286
6581;100;284
6582;100;286
6583;100;278
6584;100;286
6585;100;274
6586;100;271
6587;100;276
6588;100;281
6589;100;290
6590;100;294
6591;100;273
6592;100;268
6593;100;290
6594;100;281
6595;100;277
6596;100;271
6597;100;281
6598;100;299
6599;100;291
6600;100;272
6601;100;270
6602;100;287
6603;100;279
6604;100;293
6605;100;282
6606;100;295
6607;100;274
6608;100;285
6609;100;283
6610;100;280
6611;100;282
6612;100;310
6613;100;277
6614;100;275
6615;100;283
6616;100;272
6617;100;285
6618;100;275
6619;100;289
6620;100;284
6621;100;275
6622;100;278
6623;100;275
6624;100;288
6625;100;293
6626;100;286
6627;100;288
6628;100;283
6629;100;287
6630;100;285
6631;100;278
6632;100;295
6633;100;271
6634;100;275
6635;100;274
6636;100;282
6637;100;286
6638;100;293
6639;100;273
6640;100;275
6641;100;279
6642;100;285
6643;100;283
6644;100;278
6645;100;279
6646;100;273
6647;100;277
6648;100;276
6649;100;301
6650;100;284
6651;100;299
6652;100;275
6653;100;280
6654;100;292
6655;100;278
6656;100;284
6657;100;281
6658;100;264
6659;100;282
6660;100;287
6661;100;280
6662;100;277
6663;100;286
6664;100;276
6665;100;276
6666;100;283
6667;100;272
6668;100;293
6669;100;271
6670;100;285
6671;100;283
6672;100;285
6673;100;281
6674;100;281
6675;100;289
6676;100;286
6677;100;287
6678;100;289
6679;100;275
6680;100;287
6681;100;278
6682;100;278
6683;100;282
6684;100;283
6685;100;283
6686;100;269
6687;100;285
6688;100;282
6689;100;286
6690;100;286
6691;100;275
6692;100;296
6693;100;287
6694;100;288
6695;100;286
6696;100;285
6697;100;297
6698;100;288
6699;100;279
6700;100;291
6701;100;286
6702;100;292
6703;100;272
6704;100;289
6705;100;270
6706;100;276
6707;100;280
6708;100;281
6709;100;277
6710;100;279
6711;100;279
6712;100;294
6713;100;290
6714;100;286
6715;100;287
6716;100;294
6717;100;279
6718;100;283
6719;100;286
6720;100;281
6721;100;294
6722;100;282
6723;100;287
6724;100;281
6725;100;277
6726;100;283
6727;100;291
6728;100;281
6729;100;294
6730;100;288
6731;100;288
6732;100;283
6733;100;282
6734;100;277
6735;100;284
6736;100;284
6737;100;282
6738;100;271
6739;100;275
6740;100;279
6741;100;281
6742;100;292
6743;100;282
6744;100;283
6745;100;270
6746;100;281
6747;100;284
6748;100;281
6749;100;284
6750;100;291
6751;100;285
6752;100;269
6753;100;293
6754;100;279
6755;100;293
6756;100;276
6757;100;279
6758;100;273
6759;100;275
6760;100;292
6761;100;292
6762;100;279
6763;100;293
6764;100;291
6765;100;284
6766;100;269
6767;100;291
6768;100;294
6769;100;294
6770;100;306
6771;100;277
6772;100;292
6773;100;295
6774;100;286
6775;100;301
6776;100;302
6777;100;272
6778;100;289
6779;100;289
6780;100;276
6781;100;285
6782;100;304
6783;100;277
6784;100;283
6785;100;278
6786;100;274
6787;100;272
6788;100;286
6789;100;289
6790;100;290
6791;100;287
6792;100;284
6793;100;291
6794;100;283
6795;100;280
6796;100;283
6797;100;279
6798;100;286
6799;100;293
6800;100;279
6801;100;273
6802;100;290
6803;100;283
6804;100;291
6805;100;272
6806;100;279
6807;100;278
6808;100;275
6809;100;284
6810;100;297
6811;100;296
6812;100;294
6813;100;294
6814;100;291
6815;100;286
6816;100;279
6817;100;278
6818;100;292
6819;100;290
6820;100;289
6821;100;285
6822;100;282
6823;100;278
6824;100;292
6825;100;280
6826;100;277
6827;100;281
6828;100;283
6829;100;281
6830;100;282
6831;100;284
6832;100;289
6833;100;272
6834;100;282
6835;100;284
6836;100;278
6837;100;277
6838;100;289
6839;100;299
6840;100;289
6841;100;289
6842;100;286
6843;100;273
6844;100;281
6845;100;269
6846;100;302
6847;100;286
6848;100;284
6849;100;279
6850;100;280
6851;100;279
6852;100;293
6853;100;288
6854;100;283
6855;100;290
6856;100;276
6857;100;288
6858;100;288
6859;100;285
6860;100;282
6861;100;279
6862;100;291
6863;100;280
6864;100;278
6865;100;282
6866;100;291
6867;100;286
6868;100;287
6869;100;284
6870;100;277
6871;100;296
6872;100;289
6873;100;275
6874;100;282
6875;100;288
6876;100;292
6877;100;285
6878;100;274
6879;100;278
6880;100;283
6881;100;288
6882;100;289
6883;100;281
6884;100;269
6885;100;286
6886;100;276
6887;100;282
6888;100;282
6889;100;279
6890;100;289
6891;100;291
6892;100;289
6893;100;295
6894;100;282
6895;100;292
6896;100;294
6897;100;293
6898;100;292
6899;100;289
6900;100;282
6901;100;284
6902;100;297
6903;100;291
6904;100;296
6905;100;286
6906;100;273
6907;100;287
6908;100;302
6909;100;284
6910;100;274
6911;100;280
6912;100;292
6913;100;289
6914;100;278
6915;100;278
6916;100;302
6917;100;293
6918;100;270
6919;100;296
6920;100;273
6921;100;280
6922;100;270
6923;100;288
6924;100;289
6925;100;295
6926;100;302
6927;100;280
6928;100;285
6929;100;293
6930;100;282
6931;100;284
6932;100;276
6933;100;280
6934;100;283
6935;100;283
6936;100;290
6937;100;288
6938;100;285
6939;100;300
6940;100;281
6941;100;282
6942;100;285
6943;100;278
6944;100;280
6945;100;285
6946;100;274
6947;100;293
6948;100;280
6949;100;294
6950;100;277
6951;100;293
6952;100;299
6953;100;287
6954;100;286
6955;100;283
6956;100;295
6957;100;283
6958;100;286
6959;100;284
6960;100;275
6961;100;287
6962;100;282
6963;100;284
6964;100;285
6965;100;290
6966;100;288
6967;100;281
6968;100;289
6969;100;292
6970;100;276
6971;100;281
6972;100;278
6973;100;286
6974;100;282
6975;100;299
6976;100;292
6977;100;292
6978;100;295
6979;100;289
6980;100;294
6981;100;285
6982;100;289
6983;100;284
6984;100;284
6985;100;292
6986;100;286
6987;100;283
6988;100;280
6989;100;283
6990;100;291
6991;100;291
6992;100;277
6993;100;291
6994;100;284
6995;100;277
6996;100;280
6997;100;290
6998;100;285
6999;100;290
7000;100;289
7001;100;290
7002;100;300
7003;100;284
7004;100;287
7005;100;282
7006;100;273
7007;100;288
7008;100;282
7009;100;289
7010;100;289
7011;100;293
7012;100;283
7013;100;286
7014;100;281
7015;100;287
7016;100;273
7017;100;289
7018;100;276
7019;100;272
7020;100;289
7021;100;277
7022;100;290
7023;100;297
7024;100;291
7025;100;298
7026;100;293
7027;100;276
7028;100;285
7029;100;284
7030;100;285
7031;100;293
7032;100;286
7033;100;291
7034;100;290
7035;100;280
7036;100;291
7037;100;274
7038;100;274
7039;100;291
7040;100;286
7041;100;288
7042;100;308
7043;100;297
7044;100;294
7045;100;294
7046;100;287
7047;100;287
7048;100;285
7049;100;290
7050;100;271
7051;100;281
7052;100;279
7053;100;279
7054;100;286
7055;100;293
7056;100;288
7057;100;296
7058;100;288
7059;100;285
7060;100;293
7061;100;293
7062;100;282
7063;100;287
7064;100;274
7065;100;278
7066;100;284
7067;100;286
7068;100;290
7069;100;272
7070;100;280
7071;100;297
7072;100;295
7073;100;295
7074;100;290
7075;100;295
7076;100;280
7077;100;286
7078;100;285
7079;100;294
7080;100;306
7081;100;277
7082;100;300
7083;100;285
7084;100;292
7085;100;284
7086;100;280
7087;100;284
7088;100;294
7089;100;279
7090;100;282
7091;100;296
7092;100;280
7093;100;275
7094;100;281
7095;100;283
7096;100;280
7097;100;300
7098;100;296
7099;100;286
7100;100;277
7101;100;292
7102;100;286
7103;100;290
7104;100;280
7105;100;284
7106;100;292
7107;100;302
7108;100;288
7109;100;289
7110;100;296
7111;100;287
7112;100;289
7113;100;296
7114;100;298
7115;100;293
7116;100;288
7117;100;286
7118;100;285
7119;100;289
7120;100;280
7121;100;289
7122;100;285
7123;100;289
7124;100;284
7125;100;296
7126;100;278
7127;100;288
7128;100;294
7129;100;286
7130;100;286
7131;100;284
7132;100;306
7133;100;280
7134;100;281
7135;100;285
7136;100;277
7137;100;285
7138;100;274
7139;100;291
7140;100;280
7141;100;281
7142;100;283
7143;100;284
7144;100;280
7145;100;287
7146;100;290
7147;100;276
7148;100;288
7149;100;294
7150;100;285
7151;100;310
7152;100;290
7153;100;302
7154;100;290
7155;100;286
7156;100;281
7157;100;273
7158;100;293
7159;100;288
7160;100;279
7161;100;280
7162;100;287
7163;100;290
7164;100;292
7165;100;286
7166;100;294
7167;100;286
7168;100;282
7169;100;280
7170;100;284
7171;100;315
7172;100;289
7173;100;299
7174;100;283
7175;100;288
7176;100;278
7177;100;291
7178;100;285
7179;100;284
7180;100;286
7181;100;283
7182;100;304
7183;100;293
7184;100;299
7185;100;293
7186;100;285
7187;100;298
7188;100;287
7189;100;280
7190;100;296
7191;100;275
7192;100;279
7193;100;280
7194;100;283
7195;100;299
7196;100;281
7197;100;292
7198;100;282
7199;100;279
7200;100;284
7201;100;293
7202;100;283
7203;100;278
7204;100;289
7205;100;296
7206;100;276
7207;100;302
7208;100;274
7209;100;287
7210;100;296
7211;100;294
7212;100;298
7213;100;294
7214;100;297
7215;100;279
7216;100;290
7217;100;287
7218;100;289
7219;100;302
7220;100;286
7221;100;280
7222;100;291
7223;100;302
7224;100;281
7225;100;283
7226;100;289
7227;100;287
7228;100;299
7229;100;302
7230;100;276
7231;100;300
7232;100;283
7233;100;286
7234;100;296
7235;100;293
7236;100;280
7237;100;289
7238;100;293
7239;100;284
7240;100;297
7241;100;287
7242;100;283
7243;100;294
7244;100;286
7245;100;292
7246;100;300
7247;100;283
7248;100;284
7249;100;280
7250;100;294
7251;100;300
7252;100;291
7253;100;290
7254;100;289
7255;100;294
7256;100;274
7257;100;275
7258;100;280
7259;100;297
7260;100;286
7261;100;296
7262;100;295
7263;100;289
7264;100;285
7265;100;293
7266;100;288
7267;100;285
7268;100;292
7269;100;301
7270;100;283
7271;100;299
7272;100;298
7273;100;283
7274;100;284
7275;100;284
7276;100;278
7277;100;290
7278;100;284
7279;100;291
7280;100;283
7281;100;279
7282;100;284
7283;100;279
7284;100;285
7285;100;286
7286;100;287
7287;100;283
7288;100;297
7289;100;283
7290;100;300
7291;100;285
7292;100;296
7293;100;293
7294;100;287
7295;100;283
7296;100;298
7297;100;290
7298;100;279
7299;100;290
7300;100;286
7301;100;275
7302;100;288
7303;100;285
7304;100;284
7305;100;278
7306;100;289
7307;100;302
7308;100;286
7309;100;290
7310;100;301
7311;100;294
7312;100;274
7313;100;290
7314;100;293
7315;100;270
7316;100;293
7317;100;288
7318;100;302
7319;100;292
7320;100;283
7321;100;286
7322;100;287
7323;100;294
7324;100;300
7325;100;292
7326;100;289
7327;100;297
7328;100;288
7329;100;292
7330;100;291
7331;100;284
7332;100;286
7333;100;287
7334;100;284
7335;100;282
7336;100;279
7337;100;299
7338;100;281
7339;100;296
7340;100;288
7341;100;285
7342;100;291
7343;100;298
7344;100;283
7345;100;284
7346;100;280
7347;100;287
7348;100;281
7349;100;296
7350;100;301
7351;100;289
7352;100;296
7353;100;284
7354;100;287
7355;100;296
7356;100;285
7357;100;301
7358;100;290
7359;100;303
7360;100;283
7361;100;306
7362;100;297
7363;100;289
7364;100;290
7365;100;285
7366;100;295
7367;100;278
7368;100;299
7369;100;298
7370;100;305
7371;100;292
7372;100;280
7373;100;301
7374;100;311
7375;100;285
7376;100;300
7377;100;267
7378;100;289
7379;100;297
7380;100;284
7381;100;288
7382;100;288
7383;100;278
7384;100;294
7385;100;291
7386;100;289
7387;100;278
7388;100;295
7389;100;286
7390;100;292
7391;100;290
7392;100;280
7393;100;299
7394;100;305
7395;100;294
7396;100;287
7397;100;276
7398;100;288
7399;100;281
7400;100;292
7401;100;287
7402;100;289
7403;100;300
7404;100;287
7405;100;284
7406;100;298
7407;100;284
7408;100;279
7409;100;296
7410;100;285
7411;100;281
7412;100;285
7413;100;284
7414;100;289
7415;100;281
7416;100;286
7417;100;285
7418;100;281
7419;100;287
7420;100;293
7421;100;292
7422;100;290
7423;100;304
7424;100;288
7425;100;302
7426;100;295
7427;100;289
7428;100;305
7429;100;295
7430;100;287
7431;100;295
7432;100;277
7433;100;277
7434;100;296
7435;100;303
7436;100;283
7437;100;285
7438;100;295
7439;100;293
7440;100;287
7441;100;298
7442;100;277
7443;100;285
7444;100;295
7445;100;296
7446;100;299
7447;100;288
7448;100;304
7449;100;284
7450;100;298
7451;100;293
7452;100;297
7453;100;294
7454;100;289
7455;100;282
7456;100;283
7457;100;293
7458;100;299
7459;100;299
7460;100;281
7461;100;292
7462;100;283
7463;100;298
7464;100;280
7465;100;289
7466;100;281
7467;100;285
7468;100;289
7469;100;291
7470;100;286
7471;100;288
7472;100;299
7473;100;290
7474;100;301
7475;100;291
7476;100;282
7477;100;297
7478;100;300
7479;100;288
7480;100;298
7481;100;297
7482;100;291
7483;100;295
7484;100;305
7485;100;293
7486;100;300
7487;100;289
7488;100;285
7489;100;302
7490;100;292
7491;100;296
7492;100;286
7493;100;286
7494;100;284
7495;100;303
7496;100;299
7497;100;278
7498;100;301
7499;100;286
7500;100;282
7501;100;284
7502;100;291
7503;100;291
7504;100;292
7505;100;290
7506;100;292
7507;100;292
7508;100;297
7509;100;286
7510;100;286
7511;100;290
7512;100;293
7513;100;292
7514;100;289
7515;100;294
7516;100;306
7517;100;298
7518;100;303
7519;100;287
7520;100;295
7521;100;285
7522;100;293
7523;100;294
7524;100;289
7525;100;284
7526;100;290
7527;100;285
7528;100;295
7529;100;295
7530;100;286
7531;100;291
7532;100;284
7533;100;291
7534;100;299
7535;100;297
7536;100;279
7537;100;300
7538;100;293
7539;100;282
7540;100;283
7541;100;290
7542;100;279
7543;100;300
7544;100;285
7545;100;286
7546;100;297
7547;100;291
7548;100;296
7549;100;287
7550;100;278
7551;100;296
7552;100;293
7553;100;295
7554;100;301
7555;100;293
7556;100;294
7557;100;298
7558;100;294
7559;100;306
7560;100;289
7561;100;282
7562;100;275
7563;100;286
7564;100;293
7565;100;290
7566;100;293
7567;100;284
7568;100;276
7569;100;291
7570;100;289
7571;100;283
7572;100;308
7573;100;292
7574;100;289
7575;100;302
7576;100;287
7577;100;298
7578;100;286
7579;100;293
7580;100;302
7581;100;292
7582;100;296
7583;100;300
7584;100;289
7585;100;293
7586;100;304
7587;100;299
7588;100;287
7589;100;293
7590;100;293
7591;100;298
7592;100;287
7593;100;296
7594;100;287
7595;100;292
7596;100;297
7597;100;299
7598;100;288
7599;100;295
7600;100;290
7601;100;285
7602;100;288
7603;100;309
7604;100;289
7605;100;290
7606;100;291
7607;100;290
7608;100;292
7609;100;300
7610;100;290
7611;100;304
7612;100;304
7613;100;291
7614;100;291
7615;100;290
7616;100;290
7617;100;291
7618;100;294
7619;100;297
7620;100;297
7621;100;289
7622;100;286
7623;100;293
7624;100;292
7625;100;291
7626;100;287
7627;100;289
7628;100;287
7629;100;292
7630;100;281
7631;100;291
7632;100;298
7633;100;295
7634;100;289
7635;100;285
7636;100;293
7637;100;301
7638;100;288
7639;100;289
7640;100;284
7641;100;301
7642;100;306
7643;100;301
7644;100;291
7645;100;298
7646;100;299
7647;100;285
7648;100;306
7649;100;295
7650;100;283
7651;100;290
7652;100;292
7653;100;294
7654;100;287
7655;100;294
7656;100;286
7657;100;293
7658;100;303
7659;100;293
7660;100;280
7661;100;301
7662;100;295
7663;100;300
7664;100;299
7665;100;309
7666;100;292
7667;100;290
7668;100;288
7669;100;287
7670;100;285
7671;100;301
7672;100;300
7673;100;295
7674;100;304
7675;100;284
7676;100;290
7677;100;294
7678;100;292
7679;100;284
7680;100;284
7681;100;304
7682;100;291
7683;100;284
7684;100;307
7685;100;296
7686;100;295
7687;100;296
7688;100;284
7689;100;294
7690;100;291
7691;100;284
7692;100;303
7693;100;291
7694;100;295
7695;100;292
7696;100;298
7697;100;302
7698;100;298
7699;100;293
7700;100;287
7701;100;281
7702;100;291
7703;100;291
7704;100;296
7705;100;295
7706;100;304
7707;100;297
7708;100;302
7709;100;292
7710;100;288
7711;100;295
7712;100;300
7713;100;297
7714;100;292
7715;100;293
7716;100;301
7717;100;285
7718;100;306
7719;100;293
7720;100;287
7721;100;312
7722;100;300
7723;100;301
7724;100;291
7725;100;292
7726;100;283
7727;100;288
7728;100;289
7729;100;296
7730;100;294
7731;100;302
7732;100;289
7733;100;304
7734;100;293
7735;100;294
7736;100;300
7737;100;286
7738;100;294
7739;100;303
7740;100;308
7741;100;291
7742;100;298
7743;100;289
7744;100;294
7745;100;287
7746;100;290
7747;100;307
7748;100;291
7749;100;295
7750;100;286
7751;100;278
7752;100;288
7753;100;296
7754;100;318
7755;100;295
7756;100;304
7757;100;300
7758;100;284
7759;100;297
7760;100;291
7761;100;291
7762;100;285
7763;100;301
7764;100;286
7765;100;292
7766;100;283
7767;100;299
7768;100;283
7769;100;280
7770;100;287
7771;100;299
7772;100;300
7773;100;285
7774;100;287
7775;100;290
7776;100;294
7777;100;288
7778;100;276
7779;100;287
7780;100;297
7781;100;302
7782;100;287
7783;100;299
7784;100;297
7785;100;292
7786;100;305
7787;100;296
7788;100;287
7789;100;298
7790;100;299
7791;100;286
7792;100;291
7793;100;298
7794;100;288
7795;100;293
7796;100;290
7797;100;312
7798;100;285
7799;100;295
7800;100;301
7801;100;298
7802;100;285
7803;100;304
7804;100;304
7805;100;308
7806;100;291
7807;100;296
7808;100;291
7809;100;287
7810;100;292
7811;100;291
7812;100;294
7813;100;290
7814;100;291
7815;100;292
7816;100;293
7817;100;294
7818;100;306
7819;100;283
7820;100;289
7821;100;295
7822;100;283
7823;100;303
7824;100;292
7825;100;290
7826;100;284
7827;100;294
7828;100;292
7829;100;286
7830;100;300
7831;100;303
7832;100;296
7833;100;285
7834;100;294
7835;100;296
7836;100;289
7837;100;299
7838;100;292
7839;100;290
7840;100;297
7841;100;295
7842;100;297
7843;100;287
7844;100;299
7845;100;294
7846;100;288
7847;100;301
7848;100;291
7849;100;296
7850;100;284
7851;100;292
7852;100;297
7853;100;293
7854;100;292
7855;100;299
7856;100;292
7857;100;287
7858;100;299
7859;100;307
7860;100;306
7861;100;295
7862;100;293
7863;100;301
7864;100;293
7865;100;295
7866;100;291
7867;100;295
7868;100;297
7869;100;308
7870;100;298
7871;100;298
7872;100;304
7873;100;298
7874;100;294
7875;100;292
7876;100;297
7877;100;301
7878;100;283
7879;100;298
7880;100;297
7881;100;303
7882;100;298
7883;100;308
7884;100;299
7885;100;303
7886;100;299
7887;100;304
7888;100;296
7889;100;294
7890;100;277
7891;100;301
7892;100;297
7893;100;290
7894;100;281
7895;100;301
7896;100;286
7897;100;298
7898;100;293
7899;100;284
7900;100;277
7901;100;294
7902;100;305
7903;100;301
7904;100;286
7905;100;297
7906;100;288
7907;100;278
7908;100;296
7909;100;296
7910;100;292
7911;100;287
7912;100;292
7913;100;294
7914;100;295
7915;100;290
7916;100;302
7917;100;302
7918;100;284
7919;100;294
7920;100;293
7921;100;290
7922;100;301
7923;100;274
7924;100;299
7925;100;279
7926;100;286
7927;100;293
7928;100;299
7929;100;304
7930;100;299
7931;100;297
7932;100;282
7933;100;292
7934;100;294
7935;100;296
7936;100;302
7937;100;300
7938;100;295
7939;100;294
7940;100;311
7941;100;313
7942;100;287
7943;100;304
7944;100;299
7945;100;289
7946;100;288
7947;100;297
7948;100;293
7949;100;298
7950;100;289
7951;100;287
7952;100;312
7953;100;296
7954;100;299
7955;100;303
7956;100;289
7957;100;294
7958;100;303
7959;100;292
7960;100;288
7961;100;287
7962;100;288
7963;100;303
7964;100;299
7965;100;293
7966;100;292
7967;100;294
7968;100;287
7969;100;301
7970;100;317
7971;100;293
7972;100;298
7973;100;288
7974;100;300
7975;100;310
7976;100;294
7977;100;283
7978;100;295
7979;100;296
7980;100;285
7981;100;289
7982;100;298
7983;100;303
7984;100;295
7985;100;297
7986;100;285
7987;100;303
7988;100;296
7989;100;300
7990;100;306
7991;100;301
7992;100;292
7993;100;293
7994;100;284
7995;100;295
7996;100;300
7997;100;285
7998;100;313
7999;100;291
8000;100;296
8001;100;291
8002;100;292
8003;100;297
8004;100;302
8005;100;297
8006;100;295
8007;100;313
8008;100;294
8009;100;288
8010;100;284
8011;100;295
8012;100;303
8013;100;291
8014;100;282
8015;100;292
8016;100;293
8017;100;300
8018;100;297
8019;100;295
8020;100;290
8021;100;305
8022;100;296
8023;100;299
8024;100;298
8025;100;288
8026;100;310
8027;100;302
8028;100;300
8029;100;300
8030;100;282
8031;100;295
8032;100;296
8033;100;306
8034;100;308
8035;100;293
8036;100;300
8037;100;303
8038;100;297
8039;100;302
8040;100;290
8041;100;289
8042;100;291
8043;100;294
8044;100;290
8045;100;290
8046;100;302
8047;100;298
8048;100;293
8049;100;301
8050;100;297
8051;100;288
8052;100;280
8053;100;299
8054;100;304
8055;100;290
8056;100;296
8057;100;289
8058;100;300
8059;100;303
8060;100;291
8061;100;297
8062;100;299
8063;100;299
8064;100;307
8065;100;304
8066;100;293
8067;100;294
8068;100;285
8069;100;316
8070;100;295
8071;100;295
8072;100;294
8073;100;302
8074;100;292
8075;100;305
8076;100;305
8077;100;282
8078;100;301
8079;100;296
8080;100;309
8081;100;300
8082;100;289
8083;100;286
8084;100;299
8085;100;303
8086;100;288
8087;100;309
8088;100;295
8089;100;291
8090;100;299
8091;100;288
8092;100;286
8093;100;284
8094;100;302
8095;100;287
8096;100;290
8097;100;313
8098;100;308
8099;100;286
8100;100;301
8101;100;297
8102;100;300
8103;100;295
8104;100;306
8105;100;292
8106;100;304
8107;100;303
8108;100;302
8109;100;312
8110;100;298
8111;100;296
8112;100;286
8113;100;294
8114;100;294
8115;100;298
8116;100;300
8117;100;295
8118;100;305
8119;100;308
8120;100;295
8121;100;292
8122;100;295
8123;100;297
8124;100;306
8125;100;302
8126;100;304
8127;100;298
8128;100;293
8129;100;292
8130;100;302
8131;100;287
8132;100;309
8133;100;305
