n;k;m
6137;100;255
6138;100;255
6139;100;255
6140;100;255
6141;100;255
6142;100;255
6143;100;255
6144;100;255
6145;100;255
6146;100;255
6147;100;255
6148;100;255
6149;100;255
6150;100;255
6151;100;255
6152;100;255
6153;100;255
6154;100;255
6155;100;255
6156;100;255
6157;100;255
6158;100;255
6159;100;255
6160;100;255
6161;100;255
6162;100;255
6163;100;255
6164;100;255
6165;100;255
6166;100;255
6167;100;255
6168;100;255
6169;100;255
6170;100;255
6171;100;255
6172;100;255
6173;100;255
6174;100;255
6175;100;255
6176;100;255
6177;100;255
6178;100;255
6179;100;255
6180;100;255
6181;100;255
6182;100;255
6183;100;255
6184;100;255
6185;100;255
6186;100;255
6187;100;255
6188;100;255
6189;100;255
6190;100;255
6191;100;255
6192;100;255
6193;100;255
6194;100;255
6195;100;255
6196;100;255
6197;100;255
6198;100;255
6199;100;255
6200;100;255
6201;100;255
6202;100;255
6203;100;255
6204;100;255
6205;100;255
6206;100;255
6207;100;255
6208;100;255
6209;100;255
6210;100;255
6211;100;255
6212;100;255
6213;100;255
6214;100;255
6215;100;255
6216;100;255
6217;100;255
6218;100;255
6219;100;255
6220;100;255
6221;100;255
6222;100;255
6223;100;255
6224;100;255
6225;100;255
6226;100;255
6227;100;255
6228;100;255
6229;100;255
6230;100;255
6231;100;255
6232;100;255
6233;100;255
6234;100;255
6235;100;255
6236;100;255
6237;100;255
6238;100;255
6239;100;255
6240;100;255
6241;100;255
6242;100;255
6243;100;255
6244;100;255
6245;100;255
6246;100;255
6247;100;255
6248;100;255
6249;100;255
6250;100;255
6251;100;255
6252;100;255
6253;100;255
6254;100;255
6255;100;255
6256;100;255
6257;100;255
6258;100;255
6259;100;255
6260;100;255
6261;100;255
6262;100;255
6263;100;255
6264;100;255
6265;100;255
6266;100;255
6267;100;255
6268;100;255
6269;100;255
6270;100;255
6271;100;255
6272;100;255
6273;100;255
6274;100;255
6275;100;255
6276;100;255
6277;100;255
6278;100;255
6279;100;255
6280;100;255
6281;100;255
6282;100;255
6283;100;255
6284;100;255
6285;100;255
6286;100;255
6287;100;255
6288;100;255
6289;100;255
6290;100;255
6291;100;255
6292;100;255
6293;100;255
6294;100;255
6295;100;255
6296;100;255
6297;100;255
6298;100;255
6299;100;255
6300;100;255
6301;100;255
6302;100;255
6303;100;255
6304;100;255
6305;100;255
6306;100;255
6307;100;255
6308;100;255
6309;100;255
6310;100;255
6311;100;255
6312;100;255
6313;100;255
6314;100;255
6315;100;255
6316;100;255
6317;100;255
6318;100;255
6319;100;255
6320;100;255
6321;100;255
6322;100;255
6323;100;255
6324;100;255
6325;100;255
6326;100;255
6327;100;255
6328;100;255
6329;100;255
6330;100;255
6331;100;255
6332;100;255
6333;100;255
6334;100;255
6335;100;255
6336;100;255
6337;100;255
6338;100;255
6339;100;255
6340;100;255
6341;100;255
6342;100;255
6343;100;255
6344;100;255
6345;100;255
6346;100;255
6347;100;255
6348;100;255
6349;100;255
6350;100;255
6351;100;255
6352;100;255
6353;100;255
6354;100;255
6355;100;255
6356;100;255
6357;100;255
6358;100;255
6359;100;255
6360;100;255
6361;100;255
6362;100;255
6363;100;255
6364;100;255
6365;100;255
6366;100;255
6367;100;255
6368;100;255
6369;100;255
6370;100;255
6371;100;255
6372;100;255
6373;100;255
6374;100;255
6375;100;255
6376;100;255
6377;100;255
6378;100;255
6379;100;255
6380;100;255
6381;100;255
6382;100;255
6383;100;255
6384;100;255
6385;100;255
6386;100;255
6387;100;255
6388;100;255
6389;100;255
6390;100;255
6391;100;255
6392;100;255
6393;100;255
6394;100;255
6395;100;255
6396;100;255
6397;100;255
6398;100;255
6399;100;255
6400;100;255
6401;100;255
6402;100;255
6403;100;255
6404;100;255
6405;100;255
6406;100;255
6407;100;255
6408;100;255
6409;100;255
6410;100;255
6411;100;255
6412;100;255
6413;100;255
6414;100;255
6415;100;255
6416;100;255
6417;100;255
6418;100;255
6419;100;255
6420;100;255
6421;100;255
6422;100;255
6423;100;255
6424;100;255
6425;100;255
6426;100;255
6427;100;255
6428;100;255
6429;100;255
6430;100;255
6431;100;255
6432;100;255
6433;100;255
6434;100;255
6435;100;255
6436;100;255
6437;100;255
6438;100;255
6439;100;255
6440;100;255
6441;100;255
6442;100;255
6443;100;255
6444;100;255
6445;100;255
6446;100;255
6447;100;255
6448;100;255
6449;100;255
6450;100;255
6451;100;255
6452;100;255
6453;100;255
6454;100;255
6455;100;255
6456;100;255
6457;100;255
6458;100;255
6459;100;255
6460;100;255
6461;100;255
6462;100;255
6463;100;255
6464;100;255
6465;100;255
6466;100;255
6467;100;255
6468;100;255
6469;100;255
6470;100;255
6471;100;255
6472;100;255
6473;100;255
6474;100;255
6475;100;255
6476;100;255
6477;100;255
6478;100;255
6479;100;255
6480;100;255
6481;100;255
6482;100;255
6483;100;255
6484;100;255
6485;100;255
6486;100;255
6487;100;255
6488;100;255
6489;100;255
6490;100;255
6491;100;255
6492;100;255
6493;100;255
6494;100;255
6495;100;255
6496;100;255
6497;100;255
6498;100;255
6499;100;255
6500;100;255
6501;100;255
6502;100;255
6503;100;255
6504;100;255
6505;100;255
6506;100;255
6507;100;255
6508;100;255
6509;100;255
6510;100;255
6511;100;255
6512;100;255
6513;100;255
6514;100;255
6515;100;255
6516;100;255
6517;100;255
6518;100;255
6519;100;255
6520;100;255
6521;100;255
6522;100;255
6523;100;255
6524;100;255
6525;100;255
6526;100;255
6527;100;255
6528;100;255
6529;100;255
6530;100;255
6531;100;255
6532;100;255
6533;100;255
6534;100;255
6535;100;255
6536;100;255
6537;100;255
6538;100;255
6539;100;255
6540;100;255
6541;100;255
6542;100;255
6543;100;255
6544;100;255
6545;100;255
6546;100;255
6547;100;255
6548;100;255
6549;100;255
6550;100;255
6551;100;255
6552;100;255
6553;100;255
6554;100;255
6555;100;255
6556;100;255
6557;100;255
6558;100;255
6559;100;255
6560;100;255
6561;100;255
6562;100;255
6563;100;255
6564;100;255
6565;100;255
6566;100;255
6567;100;255
6568;100;255
6569;100;255
6570;100;255
6571;100;255
6572;100;255
6573;100;255
6574;100;255
6575;100;255
6576;100;255
6577;100;255
6578;100;255
6579;100;255
6580;100;255
6581;100;255
6582;100;255
6583;100;255
6584;100;255
6585;100;255
6586;100;255
6587;100;255
6588;100;255
6589;100;255
6590;100;255
6591;100;255
6592;100;255
6593;100;255
6594;100;255
6595;100;255
6596;100;255
6597;100;255
6598;100;255
6599;100;255
6600;100;255
6601;100;255
6602;100;255
6603;100;255
6604;100;255
6605;100;255
6606;100;255
6607;100;255
6608;100;255
6609;100;255
6610;100;255
6611;100;255
6612;100;255
6613;100;255
6614;100;255
6615;100;255
6616;100;255
6617;100;255
6618;100;255
6619;100;255
6620;100;255
6621;100;255
6622;100;255
6623;100;255
6624;100;255
6625;100;255
6626;100;255
6627;100;255
6628;100;255
6629;100;255
6630;100;255
6631;100;255
6632;100;255
6633;100;255
6634;100;255
6635;100;255
6636;100;255
6637;100;255
6638;100;255
6639;100;255
6640;100;255
6641;100;255
6642;100;255
6643;100;255
6644;100;255
6645;100;255
6646;100;255
6647;100;255
6648;100;255
6649;100;255
6650;100;255
6651;100;255
6652;100;255
6653;100;255
6654;100;255
6655;100;255
6656;100;255
6657;100;255
6658;100;255
6659;100;255
6660;100;255
6661;100;255
6662;100;255
6663;100;255
6664;100;255
6665;100;255
6666;100;255
6667;100;255
6668;100;255
6669;100;255
6670;100;255
6671;100;255
6672;100;255
6673;100;255
6674;100;255
6675;100;255
6676;100;255
6677;100;255
6678;100;255
6679;100;255
6680;100;255
6681;100;255
6682;100;255
6683;100;255
6684;100;255
6685;100;255
6686;100;255
6687;100;255
6688;100;255
6689;100;255
6690;100;255
6691;100;255
6692;100;255
6693;100;255
6694;100;255
6695;100;255
6696;100;255
6697;100;255
6698;100;255
6699;100;255
6700;100;255
6701;100;255
6702;100;255
6703;100;255
6704;100;255
6705;100;255
6706;100;255
6707;100;255
6708;100;255
6709;100;255
6710;100;255
6711;100;255
6712;100;255
6713;100;255
6714;100;255
6715;100;255
6716;100;255
6717;100;255
6718;100;255
6719;100;255
6720;100;255
6721;100;255
6722;100;255
6723;100;255
6724;100;255
6725;100;255
6726;100;255
6727;100;255
6728;100;255
6729;100;255
6730;100;255
6731;100;255
6732;100;255
6733;100;255
6734;100;255
6735;100;255
6736;100;255
6737;100;255
6738;100;255
6739;100;255
6740;100;255
6741;100;255
6742;100;255
6743;100;255
6744;100;255
6745;100;255
6746;100;255
6747;100;255
6748;100;255
6749;100;255
6750;100;255
6751;100;255
6752;100;255
6753;100;255
6754;100;255
6755;100;255
6756;100;255
6757;100;255
6758;100;255
6759;100;255
6760;100;255
6761;100;255
6762;100;255
6763;100;255
6764;100;255
6765;100;255
6766;100;255
6767;100;255
6768;100;255
6769;100;255
6770;100;255
6771;100;255
6772;100;255
6773;100;255
6774;100;255
6775;100;255
6776;100;255
6777;100;255
6778;100;255
6779;100;255
6780;100;255
6781;100;255
6782;100;255
6783;100;255
6784;100;255
6785;100;255
6786;100;255
6787;100;255
6788;100;255
6789;100;255
6790;100;255
6791;100;255
6792;100;255
6793;100;255
6794;100;255
6795;100;255
6796;100;255
6797;100;255
6798;100;255
6799;100;255
6800;100;255
6801;100;255
6802;100;255
6803;100;255
6804;100;255
6805;100;255
6806;100;255
6807;100;255
6808;100;255
6809;100;255
6810;100;255
6811;100;255
6812;100;255
6813;100;255
6814;100;255
6815;100;255
6816;100;255
6817;100;255
6818;100;255
6819;100;255
6820;100;255
6821;100;255
6822;100;255
6823;100;255
6824;100;255
6825;100;255
6826;100;255
6827;100;255
6828;100;255
6829;100;255
6830;100;255
6831;100;255
6832;100;255
6833;100;255
6834;100;255
6835;100;255
6836;100;255
6837;100;255
6838;100;255
6839;100;255
6840;100;255
6841;100;255
6842;100;255
6843;100;255
6844;100;255
6845;100;255
6846;100;255
6847;100;255
6848;100;255
6849;100;255
6850;100;255
6851;100;255
6852;100;255
6853;100;255
6854;100;255
6855;100;255
6856;100;255
6857;100;255
6858;100;255
6859;100;255
6860;100;255
6861;100;255
6862;100;255
6863;100;255
6864;100;255
6865;100;255
6866;100;255
6867;100;255
6868;100;255
6869;100;255
6870;100;255
6871;100;255
6872;100;255
6873;100;255
6874;100;255
6875;100;255
6876;100;255
6877;100;255
6878;100;255
6879;100;255
6880;100;255
6881;100;255
6882;100;255
6883;100;255
6884;100;255
6885;100;255
6886;100;255
6887;100;255
6888;100;255
6889;100;255
6890;100;255
6891;100;255
6892;100;255
6893;100;255
6894;100;255
6895;100;255
6896;100;255
6897;100;255
6898;100;255
6899;100;255
6900;100;255
6901;100;255
6902;100;255
6903;100;255
6904;100;255
6905;100;255
6906;100;255
6907;100;255
6908;100;255
6909;100;255
6910;100;255
6911;100;255
6912;100;255
6913;100;255
6914;100;255
6915;100;255
6916;100;255
6917;100;255
6918;100;255
6919;100;255
6920;100;255
6921;100;255
6922;100;255
6923;100;255
6924;100;255
6925;100;255
6926;100;255
6927;100;255
6928;100;255
6929;100;255
6930;100;255
6931;100;255
6932;100;255
6933;100;255
6934;100;255
6935;100;255
6936;100;255
6937;100;255
6938;100;255
6939;100;255
6940;100;255
6941;100;255
6942;100;255
6943;100;255
6944;100;255
6945;100;255
6946;100;255
6947;100;255
6948;100;255
6949;100;255
6950;100;255
6951;100;255
6952;100;255
6953;100;255
6954;100;255
6955;100;255
6956;100;255
6957;100;255
6958;100;255
6959;100;255
6960;100;255
6961;100;255
6962;100;255
6963;100;255
6964;100;255
6965;100;255
6966;100;255
6967;100;255
6968;100;255
6969;100;255
6970;100;255
6971;100;255
6972;100;255
6973;100;255
6974;100;255
6975;100;255
6976;100;255
6977;100;255
6978;100;255
6979;100;255
6980;100;255
6981;100;255
6982;100;255
6983;100;255
6984;100;255
6985;100;255
6986;100;255
6987;100;255
6988;100;255
6989;100;255
6990;100;255
6991;100;255
6992;100;255
6993;100;255
6994;100;255
6995;100;255
6996;100;255
6997;100;255
6998;100;255
6999;100;255
7000;100;255
7001;100;255
7002;100;255
7003;100;255
7004;100;255
7005;100;255
7006;100;255
7007;100;255
7008;100;255
7009;100;255
7010;100;255
7011;100;255
7012;100;255
7013;100;255
7014;100;255
7015;100;255
7016;100;255
7017;100;255
7018;100;255
7019;100;255
7020;100;255
7021;100;255
7022;100;255
7023;100;255
7024;100;255
7025;100;255
7026;100;255
7027;100;255
7028;100;255
7029;100;255
7030;100;255
7031;100;255
7032;100;255
7033;100;255
7034;100;255
7035;100;255
7036;100;255
7037;100;255
7038;100;255
7039;100;255
7040;100;255
7041;100;255
7042;100;255
7043;100;255
7044;100;255
7045;100;255
7046;100;255
7047;100;255
7048;100;255
7049;100;255
7050;100;255
7051;100;255
7052;100;255
7053;100;255
7054;100;255
7055;100;255
7056;100;255
7057;100;255
7058;100;255
7059;100;255
7060;100;255
7061;100;255
7062;100;255
7063;100;255
7064;100;255
7065;100;255
7066;100;255
7067;100;255
7068;100;255
7069;100;255
7070;100;255
7071;100;255
7072;100;255
7073;100;255
7074;100;255
7075;100;255
7076;100;255
7077;100;255
7078;100;255
7079;100;255
7080;100;255
7081;100;255
7082;100;255
7083;100;255
7084;100;255
7085;100;255
7086;100;255
7087;100;255
7088;100;255
7089;100;255
7090;100;255
7091;100;255
7092;100;255
7093;100;255
7094;100;255
7095;100;255
7096;100;255
7097;100;255
7098;100;255
7099;100;255
7100;100;255
7101;100;255
7102;100;255
7103;100;255
7104;100;255
7105;100;255
7106;100;255
7107;100;255
7108;100;255
7109;100;255
7110;100;255
7111;100;255
7112;100;255
7113;100;255
7114;100;255
7115;100;255
7116;100;255
7117;100;255
7118;100;255
7119;100;255
7120;100;255
7121;100;255
7122;100;255
7123;100;255
7124;100;255
7125;100;255
7126;100;255
7127;100;255
7128;100;255
7129;100;255
7130;100;255
7131;100;255
7132;100;255
7133;100;255
7134;100;255
7135;100;255
7136;100;255
7137;100;255
7138;100;255
7139;100;255
7140;100;255
7141;100;255
7142;100;255
7143;100;255
7144;100;255
7145;100;255
7146;100;255
7147;100;255
7148;100;255
7149;100;255
7150;100;255
7151;100;255
7152;100;255
7153;100;255
7154;100;255
7155;100;255
7156;100;255
7157;100;255
7158;100;255
7159;100;255
7160;100;255
7161;100;255
7162;100;255
7163;100;255
7164;100;255
7165;100;255
7166;100;255
7167;100;255
7168;100;255
7169;100;255
7170;100;255
7171;100;255
7172;100;255
7173;100;255
7174;100;255
7175;100;255
7176;100;255
7177;100;255
7178;100;255
7179;100;255
7180;100;255
7181;100;255
7182;100;255
7183;100;255
7184;100;255
7185;100;255
7186;100;255
7187;100;255
7188;100;255
7189;100;255
7190;100;255
7191;100;255
7192;100;255
7193;100;255
7194;100;255
7195;100;255
7196;100;255
7197;100;255
7198;100;255
7199;100;255
7200;100;255
7201;100;255
7202;100;255
7203;100;255
7204;100;255
7205;100;255
7206;100;255
7207;100;255
7208;100;255
7209;100;255
7210;100;255
7211;100;255
7212;100;255
7213;100;255
7214;100;255
7215;100;255
7216;100;255
7217;100;255
7218;100;255
7219;100;255
7220;100;255
7221;100;255
7222;100;255
7223;100;255
7224;100;255
7225;100;255
7226;100;255
7227;100;255
7228;100;255
7229;100;255
7230;100;255
7231;100;255
7232;100;255
7233;100;255
7234;100;255
7235;100;255
7236;100;255
7237;100;255
7238;100;255
7239;100;255
7240;100;255
7241;100;255
7242;100;255
7243;100;255
7244;100;255
7245;100;255
7246;100;255
7247;100;255
7248;100;255
7249;100;255
7250;100;255
7251;100;255
7252;100;255
7253;100;255
7254;100;255
7255;100;255
7256;100;255
7257;100;255
7258;100;255
7259;100;255
7260;100;255
7261;100;255
7262;100;255
7263;100;255
7264;100;255
7265;100;255
7266;100;255
7267;100;255
7268;100;255
7269;100;255
7270;100;255
7271;100;255
7272;100;255
7273;100;255
7274;100;255
7275;100;255
7276;100;255
7277;100;255
7278;100;255
7279;100;255
7280;100;255
7281;100;255
7282;100;255
7283;100;255
7284;100;255
7285;100;255
7286;100;255
7287;100;255
7288;100;255
7289;100;255
7290;100;255
7291;100;255
7292;100;255
7293;100;255
7294;100;255
7295;100;255
7296;100;255
7297;100;255
7298;100;255
7299;100;255
7300;100;255
7301;100;255
7302;100;255
7303;100;255
7304;100;255
7305;100;255
7306;100;255
7307;100;255
7308;100;255
7309;100;255
7310;100;255
7311;100;255
7312;100;255
7313;100;255
7314;100;255
7315;100;255
7316;100;255
7317;100;255
7318;100;255
7319;100;255
7320;100;255
7321;100;255
7322;100;255
7323;100;255
7324;100;255
7325;100;255
7326;100;255
7327;100;255
7328;100;255
7329;100;255
7330;100;255
7331;100;255
7332;100;255
7333;100;255
7334;100;255
7335;100;255
7336;100;255
7337;100;255
7338;100;255
7339;100;255
7340;100;255
7341;100;255
7342;100;255
7343;100;255
7344;100;255
7345;100;255
7346;100;255
7347;100;255
7348;100;255
7349;100;255
7350;100;255
7351;100;255
7352;100;255
7353;100;255
7354;100;255
7355;100;255
7356;100;255
7357;100;255
7358;100;255
7359;100;255
7360;100;255
7361;100;255
7362;100;255
7363;100;255
7364;100;255
7365;100;255
7366;100;255
7367;100;255
7368;100;255
7369;100;255
7370;100;255
7371;100;255
7372;100;255
7373;100;255
7374;100;255
7375;100;255
7376;100;255
7377;100;255
7378;100;255
7379;100;255
7380;100;255
7381;100;255
7382;100;255
7383;100;255
7384;100;255
7385;100;255
7386;100;255
7387;100;255
7388;100;255
7389;100;255
7390;100;255
7391;100;255
7392;100;255
7393;100;255
7394;100;255
7395;100;255
7396;100;255
7397;100;255
7398;100;255
7399;100;255
7400;100;255
7401;100;255
7402;100;255
7403;100;255
7404;100;255
7405;100;255
7406;100;255
7407;100;255
7408;100;255
7409;100;255
7410;100;255
7411;100;255
7412;100;255
7413;100;255
7414;100;255
7415;100;255
7416;100;255
7417;100;255
7418;100;255
7419;100;255
7420;100;255
7421;100;255
7422;100;255
7423;100;255
7424;100;255
7425;100;255
7426;100;255
7427;100;255
7428;100;255
7429;100;255
7430;100;255
7431;100;255
7432;100;255
7433;100;255
7434;100;255
7435;100;255
7436;100;255
7437;100;255
7438;100;255
7439;100;255
7440;100;255
7441;100;255
7442;100;255
7443;100;255
7444;100;255
7445;100;255
7446;100;255
7447;100;255
7448;100;255
7449;100;255
7450;100;255
7451;100;255
7452;100;255
7453;100;255
7454;100;255
7455;100;255
7456;100;255
7457;100;255
7458;100;255
7459;100;255
7460;100;255
7461;100;255
7462;100;255
7463;100;255
7464;100;255
7465;100;255
7466;100;255
7467;100;255
7468;100;255
7469;100;255
7470;100;255
7471;100;255
7472;100;255
7473;100;255
7474;100;255
7475;100;255
7476;100;255
7477;100;255
7478;100;255
7479;100;255
7480;100;255
7481;100;255
7482;100;255
7483;100;255
7484;100;255
7485;100;255
7486;100;255
7487;100;255
7488;100;255
7489;100;255
7490;100;255
7491;100;255
7492;100;255
7493;100;255
7494;100;255
7495;100;255
7496;100;255
7497;100;255
7498;100;255
7499;100;255
7500;100;255
7501;100;255
7502;100;255
7503;100;255
7504;100;255
7505;100;255
7506;100;255
7507;100;255
7508;100;255
7509;100;255
7510;100;255
7511;100;255
7512;100;255
7513;100;255
7514;100;255
7515;100;255
7516;100;255
7517;100;255
7518;100;255
7519;100;255
7520;100;255
7521;100;255
7522;100;255
7523;100;255
7524;100;255
7525;100;255
7526;100;255
7527;100;255
7528;100;255
7529;100;255
7530;100;255
7531;100;255
7532;100;255
7533;100;255
7534;100;255
7535;100;255
7536;100;255
7537;100;255
7538;100;255
7539;100;255
7540;100;255
7541;100;255
7542;100;255
7543;100;255
7544;100;255
7545;100;255
7546;100;255
7547;100;255
7548;100;255
7549;100;255
7550;100;255
7551;100;255
7552;100;255
7553;100;255
7554;100;255
7555;100;255
7556;100;255
7557;100;255
7558;100;255
7559;100;255
7560;100;255
7561;100;255
7562;100;255
7563;100;255
7564;100;255
7565;100;255
7566;100;255
7567;100;255
7568;100;255
7569;100;255
7570;100;255
7571;100;255
7572;100;255
7573;100;255
7574;100;255
7575;100;255
7576;100;255
7577;100;255
7578;100;255
7579;100;255
7580;100;255
7581;100;255
7582;100;255
7583;100;255
7584;100;255
7585;100;255
7586;100;255
7587;100;255
7588;100;255
7589;100;255
7590;100;255
7591;100;255
7592;100;255
7593;100;255
7594;100;255
7595;100;255
7596;100;255
7597;100;255
7598;100;255
7599;100;255
7600;100;255
7601;100;255
7602;100;255
7603;100;255
7604;100;255
7605;100;255
7606;100;255
7607;100;255
7608;100;255
7609;100;255
7610;100;255
7611;100;255
7612;100;255
7613;100;255
7614;100;255
7615;100;255
7616;100;255
7617;100;255
7618;100;255
7619;100;255
7620;100;255
7621;100;255
7622;100;255
7623;100;255
7624;100;255
7625;100;255
7626;100;255
7627;100;255
7628;100;255
7629;100;255
7630;100;255
7631;100;255
7632;100;255
7633;100;255
7634;100;255
7635;100;255
7636;100;255
7637;100;255
7638;100;255
7639;100;255
7640;100;255
7641;100;255
7642;100;255
7643;100;255
7644;100;255
7645;100;255
7646;100;255
7647;100;255
7648;100;255
7649;100;255
7650;100;255
7651;100;255
7652;100;255
7653;100;255
7654;100;255
7655;100;255
7656;100;255
7657;100;255
7658;100;255
7659;100;255
7660;100;255
7661;100;255
7662;100;255
7663;100;255
7664;100;255
7665;100;255
7666;100;255
7667;100;255
7668;100;255
7669;100;255
7670;100;255
7671;100;255
7672;100;255
7673;100;255
7674;100;255
7675;100;255
7676;100;255
7677;100;255
7678;100;255
7679;100;255
7680;100;255
7681;100;255
7682;100;255
7683;100;255
7684;100;255
7685;100;255
7686;100;255
7687;100;255
7688;100;255
7689;100;255
7690;100;255
7691;100;255
7692;100;255
7693;100;255
7694;100;255
7695;100;255
7696;100;255
7697;100;255
7698;100;255
7699;100;255
7700;100;255
7701;100;255
7702;100;255
7703;100;255
7704;100;255
7705;100;255
7706;100;255
7707;100;255
7708;100;255
7709;100;255
7710;100;255
7711;100;255
7712;100;255
7713;100;255
7714;100;255
7715;100;255
7716;100;255
7717;100;255
7718;100;255
7719;100;255
7720;100;255
7721;100;255
7722;100;255
7723;100;255
7724;100;255
7725;100;255
7726;100;255
7727;100;255
7728;100;255
7729;100;255
7730;100;255
7731;100;255
7732;100;255
7733;100;255
7734;100;255
7735;100;255
7736;100;255
7737;100;255
7738;100;255
7739;100;255
7740;100;255
7741;100;255
7742;100;255
7743;100;255
7744;100;255
7745;100;255
7746;100;255
7747;100;255
7748;100;255
7749;100;255
7750;100;255
7751;100;255
7752;100;255
7753;100;255
7754;100;255
7755;100;255
7756;100;255
7757;100;255
7758;100;255
7759;100;255
7760;100;255
7761;100;255
7762;100;255
7763;100;255
7764;100;255
7765;100;255
7766;100;255
7767;100;255
7768;100;255
7769;100;255
7770;100;255
7771;100;255
7772;100;255
7773;100;255
7774;100;255
7775;100;255
7776;100;255
7777;100;255
7778;100;255
7779;100;255
7780;100;255
7781;100;255
7782;100;255
7783;100;255
7784;100;255
7785;100;255
7786;100;255
7787;100;255
7788;100;255
7789;100;255
7790;100;255
7791;100;255
7792;100;255
7793;100;255
7794;100;255
7795;100;255
7796;100;255
7797;100;255
7798;100;255
7799;100;255
7800;100;255
7801;100;255
7802;100;255
7803;100;255
7804;100;255
7805;100;255
7806;100;255
7807;100;255
7808;100;255
7809;100;255
7810;100;255
7811;100;255
7812;100;255
7813;100;255
7814;100;255
7815;100;255
7816;100;255
7817;100;255
7818;100;255
7819;100;255
7820;100;255
7821;100;255
7822;100;255
7823;100;255
7824;100;255
7825;100;255
7826;100;255
7827;100;255
7828;100;255
7829;100;255
7830;100;255
7831;100;255
7832;100;255
7833;100;255
7834;100;255
7835;100;255
7836;100;255
7837;100;255
7838;100;255
7839;100;255
7840;100;255
7841;100;255
7842;100;255
7843;100;255
7844;100;255
7845;100;255
7846;100;255
7847;100;255
7848;100;255
7849;100;255
7850;100;255
7851;100;255
7852;100;255
7853;100;255
7854;100;255
7855;100;255
7856;100;255
7857;100;255
7858;100;255
7859;100;255
7860;100;255
7861;100;255
7862;100;255
7863;100;255
7864;100;255
7865;100;255
7866;100;255
7867;100;255
7868;100;255
7869;100;255
7870;100;255
7871;100;255
7872;100;255
7873;100;255
7874;100;255
7875;100;255
7876;100;255
7877;100;255
7878;100;255
7879;100;255
7880;100;255
7881;100;255
7882;100;255
7883;100;255
7884;100;255
7885;100;255
7886;100;255
7887;100;255
7888;100;255
7889;100;255
7890;100;255
7891;100;255
7892;100;255
7893;100;255
7894;100;255
7895;100;255
7896;100;255
7897;100;255
7898;100;255
7899;100;255
7900;100;255
7901;100;255
7902;100;255
7903;100;255
7904;100;255
7905;100;255
7906;100;255
7907;100;255
7908;100;255
7909;100;255
7910;100;255
7911;100;255
7912;100;255
7913;100;255
7914;100;255
7915;100;255
7916;100;255
7917;100;255
7918;100;255
7919;100;255
7920;100;255
7921;100;255
7922;100;255
7923;100;255
7924;100;255
7925;100;255
7926;100;255
7927;100;255
7928;100;255
7929;100;255
7930;100;255
7931;100;255
7932;100;255
7933;100;255
7934;100;255
7935;100;255
7936;100;255
7937;100;255
7938;100;255
7939;100;255
7940;100;255
7941;100;255
7942;100;255
7943;100;255
7944;100;255
7945;100;255
7946;100;255
7947;100;255
7948;100;255
7949;100;255
7950;100;255
7951;100;255
7952;100;255
7953;100;255
7954;100;255
7955;100;255
7956;100;255
7957;100;255
7958;100;255
7959;100;255
7960;100;255
7961;100;255
7962;100;255
7963;100;255
7964;100;255
7965;100;255
7966;100;255
7967;100;255
7968;100;255
7969;100;255
7970;100;255
7971;100;255
7972;100;255
7973;100;255
7974;100;255
7975;100;255
7976;100;255
7977;100;255
7978;100;255
7979;100;255
7980;100;255
7981;100;255
7982;100;255
7983;100;255
7984;100;255
7985;100;255
7986;100;255
7987;100;255
7988;100;255
7989;100;255
7990;100;255
7991;100;255
7992;100;255
7993;100;255
7994;100;255
7995;100;255
7996;100;255
7997;100;255
7998;100;255
7999;100;255
8000;100;255
8001;100;255
8002;100;255
8003;100;255
8004;100;255
8005;100;255
8006;100;255
8007;100;255
8008;100;255
8009;100;255
8010;100;255
8011;100;255
8012;100;255
8013;100;255
8014;100;255
8015;100;255
8016;100;255
8017;100;255
8018;100;255
8019;100;255
8020;100;255
8021;100;255
8022;100;255
8023;100;255
8024;100;255
8025;100;255
8026;100;255
8027;100;255
8028;100;255
8029;100;255
8030;100;255
8031;100;255
8032;100;255
8033;100;255
8034;100;255
8035;100;255
8036;100;255
8037;100;255
8038;100;255
8039;100;255
8040;100;255
8041;100;255
8042;100;255
8043;100;255
8044;100;255
8045;100;255
8046;100;255
8047;100;255
8048;100;255
8049;100;255
8050;100;255
8051;100;255
8052;100;255
8053;100;255
8054;100;255
8055;100;255
8056;100;255
8057;100;255
8058;100;255
8059;100;255
8060;100;255
8061;100;255
8062;100;255
8063;100;255
8064;100;255
8065;100;255
8066;100;255
8067;100;255
8068;100;255
8069;100;255
8070;100;255
8071;100;255
8072;100;255
8073;100;255
8074;100;255
8075;100;255
8076;100;255
8077;100;255
8078;100;255
8079;100;255
8080;100;255
8081;100;255
8082;100;255
8083;100;255
8084;100;255
8085;100;255
8086;100;255
8087;100;255
8088;100;255
8089;100;255
8090;100;255
8091;100;255
8092;100;255
8093;100;255
8094;100;255
8095;100;255
8096;100;255
8097;100;255
8098;100;255
8099;100;255
8100;100;255
8101;100;255
8102;100;255
8103;100;255
8104;100;255
8105;100;255
8106;100;255
8107;100;255
8108;100;255
8109;100;255
8110;100;255
8111;100;255
8112;100;255
8113;100;255
8114;100;255
8115;100;255
8116;100;255
8117;100;255
8118;100;255
8119;100;255
8120;100;255
8121;100;255
8122;100;255
8123;100;255
8124;100;255
8125;100;255
8126;100;255
8127;100;255
8128;100;255
8129;100;255
8130;100;255
8131;100;255
8132;100;255
8133;100;255
8134;100;255
8135;100;255
